光摩棒	朋鑫國際股份有限公司/	台北市	05  5 2013 12:00AM			05  5 2013 12:00AM	平面媒體	with時尚國際中文版	輔導結案	
蓋絡卡緹疤痕護理矽膠	吉富貿易有限公司/	臺北市	01  8 2016 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	07 31 2014 12:00AM	平面媒體	安祥皮膚科診所	輔導結案	
飛利浦音波震動牙刷等系列產品	台灣飛利浦股份有限公司/	臺北市	07 31 2014 12:00AM			07 31 2014 12:00AM	平面媒體	壹週刊	輔導結案	
小順子止鼾器	小順子國際有限公司/	臺北市	09 25 2014 12:00AM			09 25 2014 12:00AM	平面媒體	海報	未違規結案	
愛妥麗敷料	新加坡商美納里尼醫藥份有限公司/	臺北市	12 27 2014 12:00AM		廣告違規	11 18 2014 12:00AM	平面媒體	杏一健康消費情報誌	輔導結案	
愛妥麗敷料 (衛署醫器輸壹字第010605號)	新加坡商美納里尼醫藥有限公司台灣分公司/	臺北市	12 27 2014 12:00AM		廣告違規	11 26 2014 12:00AM	平面媒體	杏一健康消費情報誌103/12/01-103/12/31(第34頁)	輔導結案	
元氣活現能量毯	環海生物科技股份有限公司/	臺北市	03  4 2016 12:00AM		廣告內容誇大不實	12 31 2014 12:00AM	平面媒體	自由時報	相關案件已處分	
超薄型多愛滅菌親水性敷料	台灣大昌華嘉股份有限公司/				其刊登或宣播之廣告內容與原核准廣告內容不符	04 24 2014 12:00AM	其他		輔導結案	
淨漾膚雷射（"王者科技"Q開關汝雅各雷射，衛署醫器輸字第018091號）	膠原科技股份有限公司臺北辦事處/				廣告違規	06  4 2014 12:00AM	其他		未違規結案	
飛梭雷射	光合作用診所/					06  6 2014 12:00AM	其他		輔導結案	
MOVAS電位治療器	台灣丸高實業股份有限公司/		12  2 2014 12:00AM	藥事法第66條第2項	廣告內容宣稱誇大療效	07 24 2014 12:00AM	其他		未違規結案	
海芙音波拉皮 HIFULifting產品廣告單張	優擎科技有限公司/					01 21 2014 12:00AM	其他		輔導結案	
SUMO舒摩 熱敷墊/濕熱敷/14*27(英吋)	/				無照藥商	10 16 2013 12:00AM	網路	奇摩拍賣網站	未違規結案	
肌內效貼布	/					12 18 2013 12:00AM	網路	奇摩拍賣網站	未違規結案	
NBA韋德代言McDavid護踝 籃球 運動護具 扭傷 防護腳腕護踝195R	/				未辦理查驗登記	12 20 2013 12:00AM	網路	露天拍賣網站	未違規結案	
NBA韋德代言McDavid護踝 籃球 運動護具 扭傷 防護腳腕護踝195R	/				未辦理查驗登記	12 16 2013 12:00AM	網路	奇摩拍賣網站	未違規結案	
保險套	澤豐國際有限公司/宋挺惶					03 20 2014 12:00AM	網路	YAHOO！奇摩超級商城網站	輔導結案	
LP-919 護腰 超輕型高集中支撐腰帶	/				無照藥商	04  1 2014 12:00AM	網路	露天拍賣網站	未違規結案	
「家用低電壓肩頸部碳纖維熱敷墊」及「家用低電壓腳踝碳纖維熱敷墊」	光俊企業有限公司碧山分公司/				民眾檢舉露天拍賣網站販售「家用低電壓肩頸部碳纖維熱敷墊」及「家用低電壓腳踝碳纖維熱敷墊」	01  7 2014 12:00AM	網路	露天拍賣網站	未違規結案	
舒克清環保滅菌液	中聯環保科技工程股份有限公司 /					07 14 2014 12:00AM	網路	FACEBOOK	輔導結案	
原裝進口 塑帶升級版ProExtender複合陰莖增大系統	張哲銘/張哲銘				傳播業者刊登或宣播未經核准之藥物廣告	06 16 2014 12:00AM	網路	露天拍賣網	未違規結案	
帝康散光日拋軟性隱形眼鏡	精華光學股份有限公司 /					11 19 2014 12:00AM	其他		輔導結案	
低週波按摩器(機)	迪弘生物科技股份有限公司/					04  2 2014 12:00AM	廣播電台	正聲廣播股份有限公司臺東廣播電臺	未違規結案	
遠紅外線治療儀	天地五行生物科技有限公司/				非藥商刊登或宣播藥物廣告	02 26 2014 12:00AM	電視	麗冠有線電視	未違規結案	
「隋棠首選船井醫卡酸痛按摩機」	昭和醫學有限公司/				其刊登或宣播之廣告內容與原核准廣告內容不符	02 19 2014 12:00AM	電視	南國電視股份有限公司、聯維有線電視股份有限公司、聯維有線電視股份有限公司、澎湖有線電視股份有限公司、澎湖有線電視股份有限公司、澎湖有線電視股份有限公司、世新有線電視股份有限公司	未違規結案	
魔動元氣毯	維樂有限公司 /				其刊登或宣播之廣告內容與原核准廣告內容不符	02 10 2014 12:00AM	電視		未違規結案	
醫卡熱感迷你馬殺機	昭和醫學有限公司/				其刊登或宣播之廣告內容與原核准廣告內容不符	03  7 2014 12:00AM	電視	港都有線電視股份有限公司	未違規結案	
遠紅外線治療儀	天地五行生物科技有限公司/黃丁保				非藥商刊登或宣播藥物廣告	03  7 2014 12:00AM	電視		未違規結案	
遠紅外線治療儀	天地五行生物科技有限公司/黃丁保				非藥商刊登或宣播藥物廣告	03 19 2014 12:00AM	電視		未違規結案	
遠紅外線治療儀	天地五行生物科技有限公司/黃丁保				非藥商刊登或宣播藥物廣告	03  7 2014 12:00AM	電視		未違規結案	
隋棠船井強力纖盈機海外熱銷版	昭和醫學有限公司/				於103年2月20日13時45分在高雄市慶聯電視有線電視股份有限公司第47頻道東森購物台宣播旨揭醫療器材廣告，內容述及：「...每天吃一堆的止痛藥、消炎藥...痛到全身無力...經醫師建議我使用這台，過了半年，我的脖子終於轉動了...有50肩...手都提不起來...很繃又很痛...腰也拉不起來...用了三個月，我的手可以舉起...15分鐘改善痠痛、關節疼痛...」等文詞，且未刊載廣告許可字號。於103年2月27日13時40分在高雄市慶聯電視有線電視股份有限公司第35頻道東森購物台宣播旨揭醫療器材廣告，內容述及：「...（代言人隋棠）...15分鐘改善痠痛、關節疼痛...」等文詞，且未刊載廣告許可字號。	03  4 2014 12:00AM	電視	港都有線電視股份有限公司、港都有線電視股份有限公司、金頻道有線電視事業股份有限公司、金頻道有線電視事業股份有限公司、金頻道有線電視事業股份有限公司、慶聯電視有線電視股份有限公司、高雄市慶聯有線電視股份有限公司、、澎湖有線電視股份有限公司	未違規結案	
Baby-color 彩虹糖	非廠商/賀冰雁(chuv629)		07 13 2015 12:00AM		非藥商刊登或宣播藥物廣告	05  4 2015 12:00AM	網路	露天拍賣 	輔導結案	
卡曼依 隱眼 貝拉 / 卡樂芙	非廠商/		07  1 2015 12:00AM		無照藥商	05  4 2015 12:00AM	網路		輔導結案	
卡曼依果琪 * 一副	非廠商/		06 30 2015 12:00AM		無照藥商	05  4 2015 12:00AM	網路		輔導結案	
卡曼依果琪│黑色│可愛│正韓貨│漫畫│隱形│娃娃	非廠商/李紅其(lala9590)		07 23 2015 12:00AM		非藥商刊登或宣播藥物廣告	05  4 2015 12:00AM	網路	露天拍賣 	輔導結案	
kamany卡曼依	非廠商/林朝進(942winnie)		06 29 2015 12:00AM		非藥商刊登或宣播藥物廣告	05 11 2015 12:00AM	網路	露天拍賣 	輔導結案	
「KoCarbon親水性創傷覆蓋材（衛署醫器製字第003578號）	科云生醫科技股份有限公司/		06 10 2015 12:00AM	藥事法第66條第1項	廣告內容宣稱誇大療效	04 29 2015 12:00AM	網路	科云生醫科技股份有限公司	未違規結案	
“科云” 護頸 (未滅菌)（衛署醫器製字第004310號）	科云生醫科技股份有限公司/		06 10 2015 12:00AM	藥事法第66條第1項	廣告內容宣稱誇大療效	04 29 2015 12:00AM	網路	科云生醫科技股份有限公司	未違規結案	
"科云" 護腕 (未滅菌)〈 衛署醫器製壹字第004083號〉	科云生醫科技股份有限公司/		06 10 2015 12:00AM	藥事法第66條第1項	廣告內容宣稱誇大療效	04 29 2015 12:00AM	網路	科云生醫科技股份有限公司	未違規結案	
〝科云〞創口貼 (滅菌)（衛署醫器製壹字第003630號）	科云生醫科技股份有限公司/		06 10 2015 12:00AM	藥事法第66條第1項	廣告內容宣稱誇大療效	04 29 2015 12:00AM	網路	科云生醫科技股份有限公司	未違規結案	
“科云”抗菌敷料(滅菌)（衛署醫器製字第003488號）	科云生醫科技股份有限公司/		06 10 2015 12:00AM	藥事法第66條第1項	廣告內容宣稱誇大療效	04 29 2015 12:00AM	網路	科云生醫科技股份有限公司	未違規結案	
【八八八】e網購~ 【3M 舒適口罩清爽型M 8660 - 5枚入】面罩 防塵口罩 醫療級 3M口罩	非廠商/林 泫延 		06 29 2015 12:00AM		非藥商刊登或宣播藥物廣告	03 24 2015 12:00AM	網路	yahoo	輔導結案	
GM100血糖監測系統(衛署醫器製字第002582號、第001950號)	采樂醫療用品有限公司/		06 22 2015 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	04 29 2015 12:00AM	網路	采樂醫療用品有限公司	輔導結案	
中衛成人口罩11盒+1盒兒童口罩	非廠商/ 余敏瑄				無照藥商	03 24 2015 12:00AM	網路		輔導結案	
【中衛】醫療口罩(鬆緊式綠色- 50片/盒) 8盒組	非廠商/ 余敏瑄		05 27 2015 12:00AM		無照藥商	03 24 2015 12:00AM	網路	YAHOO	輔導結案	
Senuvo body sims神奇晶片減肥藥	非廠商/梁晏綸		05 30 2016 12:00AM		非屬藥物，其廣告內容宣稱醫療效能	01 29 2015 12:00AM	網路	露天拍賣	輔導結案	
史上最薄保險套sagami original 0.01保險套 日本直購 大量存貨	非廠商/tingshing shek		05  2 2016 12:00AM		無照藥商	03 12 2015 12:00AM	網路	YAHOO	輔導結案	
3M 舒適口罩清爽型L 8660 - 防塵口罩 醫療級 3M口罩(一組五入)	非廠商/ 彭敏華		06 30 2015 12:00AM		於網路刊登3M 舒適口罩清爽型L 8660 - 防塵口罩 醫療級 3M口罩(一組五入)未申請醫療廣告.非藥商刊登或宣播藥物廣告非藥商刊登或宣播藥物廣告	03 24 2015 12:00AM	網路		輔導結案	
【下殺出清】(到期日:2015/07) 小林成人退熱貼12片一片不到10元~	bonjour0214/鄭佩宜		06 11 2015 12:00AM		廣告違規	04 17 2015 12:00AM	網路	露天	輔導結案	
～溱溱館～香港帶回 現貨在台 小林退熱貼 兒童用6片裝 涼快的冷卻效果可持續約8小時 有限期限2017/05	jenshop1688/梁湘羚		06  2 2015 12:00AM	藥事法第27條	無照藥商	04 17 2015 12:00AM	網路	露天	未違規結案	
小林退熱貼16枚	sunwei64/楊瑋珍		06 11 2015 12:00AM		非藥商刊登或宣播藥物廣告	04 17 2015 12:00AM	網路	露天	輔導結案	
<全新>小林退熱貼 成人用 一盒12+4枚 日本購入	ko7751/李雨茜		06 11 2015 12:00AM		非藥商刊登或宣播藥物廣告	04 17 2015 12:00AM	網路	露天	輔導結案	
全新日本小林退熱貼兒童用一盒16枚(8小包)	thp172/丁筱佩		09 14 2015 12:00AM		無照藥商	04 17 2015 12:00AM	網路		輔導結案	
*Rich99八方雜舖*全館滿仟免運 小林成人退熱貼～超～消～暑～～～	richman1416/王淑琴		06 11 2015 12:00AM	藥事法第40條第1項	藥品未申請查驗登記	04 17 2015 12:00AM	網路	露天	未違規結案	
新貨 ~* 2PM Nichkhun退熱貼(泰國正版) *~	rainyyuki/劉恩慈		06 11 2015 12:00AM		非藥商刊登或宣播藥物廣告	04 17 2015 12:00AM	網路	露天	輔導結案	
歐可潔去蛋白保養液(超商包)(衛署醫器製字第001313號)	麥迪森企業股份有限公司/		06  5 2015 12:00AM	藥事法第27條	非藥商刊登或宣播藥物廣告	05  1 2015 12:00AM	網路	麥迪森企業股份有限公司	未違規結案	
奇妮全腹型托腹帶(未滅菌)	xoscartw/劉志孝		06 24 2015 12:00AM		非藥商刊登或宣播藥物廣告	04 17 2015 12:00AM	網路	露天	輔導結案	
全新ohoh-mini 涼爽紗全腹型托腹帶	jdjg/葉春足		06 11 2015 12:00AM		廣告違規	04 17 2015 12:00AM	網路	露天	輔導結案	
全新【3m nexcare 克淋濕】防水透氣繃 6片 小擦傷適用	cheeruptina/吳玉婷		06  5 2015 12:00AM	藥事法第27條	非藥商刊登或宣播藥物廣告	04 20 2015 12:00AM	網路	露天	未違規結案	
全新【3m nexcare 克淋濕】防水透氣繃 10片 小切割傷口適用	cheeruptina/吳玉婷		06  5 2015 12:00AM	藥事法第27條	非藥商刊登或宣播藥物廣告	04 20 2015 12:00AM	網路	露天	未違規結案	
全新【3m nexcare 克淋濕】防水透氣繃 大傷口專用 5片	cheeruptina/吳玉婷		06  5 2015 12:00AM	藥事法第27條	非藥商刊登或宣播藥物廣告	04 20 2015 12:00AM	網路	露天	未違規結案	
【現貨】岡本 OK 002 6入 HYDRO 水感勁薄 /另 Durex 杜蕾斯 夫力士 12入 衛生套 安全套 保險套	非廠商/陳惠琪		06 16 2015 12:00AM		廣告違規	04 28 2015 12:00AM	網路	露天拍賣	輔導結案	
Durex 杜雷斯 熱愛裝保險套 衛生套 12入/盒 <現貨>	非廠商/黃彥豪		06 22 2015 12:00AM	藥事法第27條	無照藥商	04 28 2015 12:00AM	網路	露天拍賣	未違規結案	
【小俊3C】台灣KEYPAL腕式電子血壓機 血壓 計	非廠商/黃俊瑋		06 29 2015 12:00AM		非藥商刊登或宣播藥物廣告	02  6 2015 12:00AM	網路	露天拍賣	輔導結案	
星亞生活二館 ok 蹦 醫療用品 傷口貼布 絆創帶 40入 台灣製 39元商品	非廠商/吳春嬌		06  1 2015 12:00AM	藥事法第27條	無照藥商	02  8 2015 12:00AM	網路	露天拍賣	未違規結案	
**孝親禮**日本OMRON 歐姆龍低週波 HV-F12 $$1600元**公司原廠保固**	非廠商/周坤池		06 24 2015 12:00AM	藥事法第27條	無照藥商	02  9 2015 12:00AM	網路		未違規結案	
現貨供應中-代購Okamoto岡本 混合潤薄型保險套 衛生套 12入_盒 贈芙杰莉-潤滑液隨身包 包裝隱密.出貨快速	非廠商/黃彥豪		09  1 2015 12:00AM	藥事法第27條	無照藥商	04 28 2015 12:00AM	網路	露天拍賣	未違規結案	
小米 電子 iHealth 智能 雲 血壓計 家用 臂式 腕式 語音 現貨 免運	非廠商/王鐙儀		06 26 2015 12:00AM	藥事法第40條第1項	未經核准擅自製造或輸入醫療器材、明知為未經核准擅自製造或輸入醫療器材而販賣、供應、運送、寄藏、牙保、轉讓或意圖販賣而陳列	03  2 2015 12:00AM	網路	露天拍賣	未違規結案	
◀ 倉庫掌門人▶ 日本 OMRON歐姆龍 手臂式電子血壓計〔HEM-741C〕	非廠商/李慧珊		10  2 2015 12:00AM	藥事法第27條	無照藥商	03  2 2015 12:00AM	網路	露天拍賣	未違規結案	
阿瑞斯戶外 戶外生存 戶外急救包 醫藥包 車用25類94件地震藥品包車載急救 家家必備 現貨	非廠商/賴李桂櫻		05 27 2015 12:00AM	藥事法84條	不良醫療器材	03 27 2015 12:00AM	網路	露天拍賣	未違規結案	
【金舒毯】α波多功能披肩	綠能奈米科技有限公司/		08 14 2015 12:00AM		廣告內容宣稱誇大療效	05 13 2015 12:00AM	網路	momoshop	輔導結案	
『S u P e r 』三洋 電子血壓計 WH602手臂式 ~$1300	非廠商/施小月		06  3 2015 12:00AM	藥事法第27條	無照藥商	04 28 2015 12:00AM	網路	露天拍賣	未違規結案	
❤國際最便宜❤J08.Omron血壓計 歐姆龍血壓計 基礎型$1380 進階型$1650 book&Technology	非廠商/陳庭錡		08 10 2015 12:00AM		無違規	04 28 2015 12:00AM	網路	露天拍賣	未違規結案	
iHealth BP7 blood Pressure , 血壓計	非廠商/李政宜		06 15 2015 12:00AM	藥事法第27條	無照藥商	04 28 2015 12:00AM	網路	露天拍賣	未違規結案	
★團購团★ 現貨 LED顯示 六按鍵 遠紅外線加熱 甩脂機 減肥器材 懶得動腹部瘦身腰帶 減肚子 瘦腰 燃脂 家用	非廠商/詹雅瑩		06 25 2015 12:00AM	藥事法第40條第1項	藥品未申請查驗登記	05 19 2015 12:00AM	網路		未違規結案	
日拋隱形眼鏡 剩24片 300度數	非廠商/邱銀嬌(a234515)		07 10 2015 12:00AM	藥事法第27條	無照藥商	05 19 2015 12:00AM	網路	露天拍賣 	未違規結案	
Summer''s eve 舒摩兒~陰道灌洗液(清新)-133ml*2 	盈耀貿易有限公司/		06  9 2015 12:00AM	藥事法第27條	無照藥商	04  8 2015 12:00AM	網路	露天拍賣網站	未違規結案	
舒摩兒~陰道灌洗液-醋酸 133mlx2	非廠商/鄭雅惠		06 23 2015 12:00AM		廣告內容誇大不實	04  8 2015 12:00AM	網路	露天拍賣網站	輔導結案	
小米 iHealth智能雲血壓計(升級版)	非廠商/鄭啟中		06 17 2015 12:00AM		無照藥商	05  8 2015 12:00AM	網路	露天拍賣	輔導結案	
{瘋人院} 紅.藍光祛痘儀器 家用去痘儀 超強祛痘 印痘疤修複 百分百正品(原價1380直購價980)	非廠商/黃鐙瑩		06 23 2015 12:00AM	藥事法第40條第1項	藥品未申請查驗登記	05 13 2015 12:00AM	網路	露天拍賣網站	未違規結案	
FAYD 飛宜得 除疤凝膠15g	雙寶醫療器材有限公司/		06 14 2016 12:00AM		無違規	05 24 2016 12:00AM	網路	超級商城	未違規結案	
3D球型塑形儀 微電流滾輪 纖體按摩 瘦身儀 美容儀器	庫奇小舖商店/		07  5 2016 12:00AM	藥事法第84條	未經核准擅自製造或輸入醫療器材、明知為未經核准擅自製造或輸入醫療器材而販賣、供應、運送、寄藏、牙保、轉讓或意圖販賣而陳列	05 27 2016 12:00AM	網路	奇摩超級商城	未違規結案	
隱形眼鏡	陳閩茹/		06  3 2016 12:00AM	藥事法第84條	未經核准擅自製造或輸入醫療器材、明知為未經核准擅自製造或輸入醫療器材而販賣、供應、運送、寄藏、牙保、轉讓或意圖販賣而陳列	02 24 2016 12:00AM	網路	臉書	未違規結案	
OMRON歐姆龍體重體脂計HBF-362及OMRON歐姆龍體重體脂計HBF-214	陽光藥局/李玉絢		06 14 2016 12:00AM	藥事法第27條	無照藥商	11  3 2015 12:00AM	網路	PChome網頁	未違規結案	
OIR-362F遠紅外線燈	采樂醫療用品有限公司/		06 29 2016 12:00AM		無違規	06 17 2016 12:00AM	網路	GOOGLE	未違規結案	
YH222紅外線治療燈(附定時)	采樂醫療用品有限公司/		06 29 2016 12:00AM		無違規	06 17 2016 12:00AM	網路	GOOGLE	未違規結案	
